DATE,DEXSDUS
2017-01-12,8.9121
2017-01-13,8.9143
2017-01-16,.
2017-01-17,8.9119
2017-01-18,8.9134
2017-01-19,8.9770
2017-01-20,.
2017-01-23,8.8427
2017-01-24,8.8411
2017-01-25,8.8254
2017-01-26,8.8582
2017-01-27,8.8499
2017-01-30,8.8396
2017-01-31,8.7525
2017-02-01,8.7643
2017-02-02,8.7176
2017-02-03,8.7681
2017-02-06,8.8343
2017-02-07,8.8625
2017-02-08,8.8331
2017-02-09,8.9006
2017-02-10,8.9000
2017-02-13,8.9362
2017-02-14,8.9400
2017-02-15,8.9191
2017-02-16,8.8612
2017-02-17,8.9175
2017-02-20,.
2017-02-21,8.9677
2017-02-22,8.9820
2017-02-23,8.9860
2017-02-24,8.9994
2017-02-27,9.0134
2017-02-28,9.0098
2017-03-01,9.0293
2017-03-02,9.0664
2017-03-03,9.0372
2017-03-06,9.0115
2017-03-07,8.9966
2017-03-08,9.0444
2017-03-09,9.0305
2017-03-10,9.0139
2017-03-13,8.9466
2017-03-14,8.9471
2017-03-15,8.9571
2017-03-16,8.8241
2017-03-17,8.8167
2017-03-20,8.8247
2017-03-21,8.7890
2017-03-22,8.7984
2017-03-23,8.8139
2017-03-24,8.8111
2017-03-27,8.7701
2017-03-28,8.7864
2017-03-29,8.8801
2017-03-30,8.9092
2017-03-31,8.9349
2017-04-03,8.9639
2017-04-04,9.0014
2017-04-05,8.9780
2017-04-06,9.0076
2017-04-07,9.0503
2017-04-10,9.0635
2017-04-11,9.0450
2017-04-12,9.0165
2017-04-13,9.0255
2017-04-14,9.0289
2017-04-17,8.9864
2017-04-18,8.9737
2017-04-19,8.9820
2017-04-20,8.9546
2017-04-21,9.0155
2017-04-24,8.8732
2017-04-25,8.7675
2017-04-26,8.7855
2017-04-27,8.8499
2017-04-28,8.8635
2017-05-01,8.8281
2017-05-02,8.8291
2017-05-03,8.8148
2017-05-04,8.8160
2017-05-05,8.7941
2017-05-08,8.8372
2017-05-09,8.8876
2017-05-10,8.9130
2017-05-11,8.8799
2017-05-12,8.8439
2017-05-15,8.8190
2017-05-16,8.7982
2017-05-17,8.7533
2017-05-18,8.7755
2017-05-19,8.7398
2017-05-22,8.6994
2017-05-23,8.7069
2017-05-24,8.7107
2017-05-25,8.6731
2017-05-26,8.6926
2017-05-29,.
2017-05-30,8.7256
2017-05-31,8.6788
2017-06-01,8.6915
2017-06-02,8.6323
2017-06-05,8.6621
2017-06-06,8.6733
2017-06-07,8.6945
2017-06-08,8.7159
2017-06-09,8.7178
2017-06-12,8.7412
2017-06-13,8.7035
2017-06-14,8.6421
2017-06-15,8.7503
2017-06-16,8.7035
2017-06-19,8.7339
2017-06-20,8.7941
2017-06-21,8.7619
2017-06-22,8.7530
2017-06-23,8.7139
2017-06-26,8.7130
2017-06-27,8.6147
2017-06-28,8.5665
2017-06-29,8.4950
2017-06-30,8.4400
2017-07-03,8.4742
2017-07-04,.
2017-07-05,8.5031
2017-07-06,8.4454
2017-07-07,8.4373
2017-07-10,8.4368
2017-07-11,8.4259
2017-07-12,8.4176
2017-07-13,8.3662
2017-07-14,8.3298
2017-07-17,8.3016
2017-07-18,8.2742
2017-07-19,8.2893
2017-07-20,8.2314
2017-07-21,8.2491
2017-07-24,8.2205
2017-07-25,8.2025
2017-07-26,8.2301
2017-07-27,8.2297
2017-07-28,8.1177
2017-07-31,8.0752
2017-08-01,8.1124
2017-08-02,8.0958
2017-08-03,8.0922
2017-08-04,8.1615
2017-08-07,8.1597
2017-08-08,8.1928
2017-08-09,8.1879
2017-08-10,8.1475
2017-08-11,8.1405
2017-08-14,8.1107
2017-08-15,8.0847
2017-08-16,8.1177
2017-08-17,8.1152
2017-08-18,8.1082
2017-08-21,8.0693
2017-08-22,8.1034
2017-08-23,8.0753
2017-08-24,8.0584
2017-08-25,7.9963
2017-08-28,7.9591
2017-08-29,7.9132
2017-08-30,7.9635
2017-08-31,7.9550
2017-09-01,7.9911
2017-09-04,.
2017-09-05,7.9640
2017-09-06,7.9506
2017-09-07,7.9435
2017-09-08,7.9361
2017-09-11,8.0063
2017-09-12,7.9619
2017-09-13,8.0295
2017-09-14,8.0116
2017-09-15,7.9589
2017-09-18,7.9673
2017-09-19,7.9585
2017-09-20,7.9472
2017-09-21,7.9705
2017-09-22,7.9536
2017-09-25,8.0486
2017-09-26,8.1471
2017-09-27,8.1508
2017-09-28,8.1411
2017-09-29,8.1538
2017-10-02,8.1595
2017-10-03,8.1252
2017-10-04,8.0959
2017-10-05,8.1354
2017-10-06,8.1198
2017-10-09,.
2017-10-10,8.0743
2017-10-11,8.0534
2017-10-12,8.1051
2017-10-13,8.0990
2017-10-16,8.1015
2017-10-17,8.1608
2017-10-18,8.1522
2017-10-19,8.1393
2017-10-20,8.1729
2017-10-23,8.1885
2017-10-24,8.2044
2017-10-25,8.2228
2017-10-26,8.3177
2017-10-27,8.3803
2017-10-30,8.3602
2017-10-31,8.3612
2017-11-01,8.4017
2017-11-02,8.3849
2017-11-03,8.4340
2017-11-06,8.4036
2017-11-07,8.4021
2017-11-08,8.3826
2017-11-09,8.3683
2017-11-10,.
2017-11-13,8.3942
2017-11-14,8.4188
2017-11-15,8.4436
2017-11-16,8.4038
2017-11-17,8.4375
2017-11-20,8.4803
2017-11-21,8.4297
2017-11-22,8.3785
2017-11-23,.
2017-11-24,8.2769
2017-11-27,8.2971
2017-11-28,8.3377
2017-11-29,8.3510
2017-11-30,8.3599
2017-12-01,8.3623
2017-12-04,8.4238
2017-12-05,8.3763
2017-12-06,8.4298
2017-12-07,8.4676
2017-12-08,8.4696
2017-12-11,8.4962
2017-12-12,8.4465
2017-12-13,8.4464
2017-12-14,8.4288
2017-12-15,8.5053
2017-12-18,8.4169
2017-12-19,8.4195
2017-12-20,8.3783
2017-12-21,8.3935
2017-12-22,8.3580
2017-12-25,.
2017-12-26,8.3451
2017-12-27,8.2684
2017-12-28,8.2438
2017-12-29,8.1732
2018-01-01,.
2018-01-02,8.1724
2018-01-03,8.1708
2018-01-04,8.1370
2018-01-05,8.1331
2018-01-08,8.1986
2018-01-09,8.2413
2018-01-10,8.1973
2018-01-11,8.1325
2018-01-12,8.0933
2018-01-15,.
2018-01-16,8.0402
2018-01-17,8.0309
2018-01-18,8.0151
2018-01-19,8.0348
2018-01-22,8.0412
2018-01-23,8.0289
2018-01-24,7.9408
2018-01-25,7.8549
2018-01-26,7.8723
2018-01-29,7.9063
2018-01-30,7.8925
2018-01-31,7.8736
2018-02-01,7.8588
2018-02-02,7.9092
2018-02-05,7.9258
2018-02-06,7.9540
2018-02-07,8.0396
2018-02-08,8.1225
2018-02-09,8.1069
2018-02-12,8.0868
2018-02-13,8.0257
2018-02-14,8.0051
2018-02-15,7.9596
2018-02-16,7.9440
2018-02-19,.
2018-02-20,8.0775
2018-02-21,8.0766
2018-02-22,8.1228
2018-02-23,8.1611
2018-02-26,8.1609
2018-02-27,8.2235
2018-02-28,8.2694
2018-03-01,8.2603
2018-03-02,8.259
2018-03-05,8.2558
2018-03-06,8.209
2018-03-07,8.2539
2018-03-08,8.2705
2018-03-09,8.2307
2018-03-12,8.2461
2018-03-13,8.2013
2018-03-14,8.1973
2018-03-15,8.1808
2018-03-16,8.196
2018-03-19,8.1707
2018-03-20,8.2043
2018-03-21,8.223
2018-03-22,8.2448
2018-03-23,8.2472
2018-03-26,8.1941
2018-03-27,8.2118
2018-03-28,8.3133
2018-03-29,8.3619
2018-03-30,8.3619
2018-04-02,8.39
2018-04-03,8.3973
2018-04-04,8.4029
2018-04-05,8.4306
2018-04-06,8.3906
2018-04-09,8.3617
2018-04-10,8.3157
2018-04-11,8.3274
2018-04-12,8.4237
2018-04-13,8.446
2018-04-16,8.4279
2018-04-17,8.4183
2018-04-18,8.3922
2018-04-19,8.407
2018-04-20,8.4453
2018-04-23,8.501
2018-04-24,8.5138
2018-04-25,8.5597
2018-04-26,8.6604
2018-04-27,8.6769
2018-04-30,8.763
2018-05-01,8.8386
2018-05-02,8.8974
2018-05-03,8.8417
2018-05-04,8.8033
2018-05-07,8.8184
2018-05-08,8.8136
2018-05-09,8.7044
2018-05-10,8.6631
2018-05-11,8.5912
2018-05-14,8.6003
2018-05-15,8.6668
2018-05-16,8.6664
2018-05-17,8.7446
2018-05-18,8.7504
2018-05-21,8.7015
2018-05-22,8.6708
2018-05-23,8.7691
2018-05-24,8.7539
2018-05-25,8.7432
2018-05-28,.
2018-05-29,8.9564
2018-05-30,8.8025
2018-05-31,8.8233
2018-06-01,8.8205
2018-06-04,8.753
2018-06-05,8.7774
2018-06-06,8.7279
2018-06-07,8.6793
2018-06-08,8.716
2018-06-11,8.6511
2018-06-12,8.6059
2018-06-13,8.6179
2018-06-14,8.6839
2018-06-15,8.7822
2018-06-18,8.8301
2018-06-19,8.9066
2018-06-20,8.8703
2018-06-21,8.9077
2018-06-22,8.8698
2018-06-25,8.8699
2018-06-26,8.8558
2018-06-27,8.9352
2018-06-28,9.0091
2018-06-29,8.9511
2018-07-02,8.9988
2018-07-03,8.8262
2018-07-04,.
2018-07-05,8.767
2018-07-06,8.7275
2018-07-09,8.7241
2018-07-10,8.7474
2018-07-11,8.7769
2018-07-12,8.8454
2018-07-13,8.904
2018-07-16,8.8205
2018-07-17,8.825
2018-07-18,8.8646
2018-07-19,8.9426
2018-07-20,8.8671
2018-07-23,8.8522
2018-07-24,8.828
2018-07-25,8.8035
2018-07-26,8.8052
2018-07-27,8.8373
2018-07-30,8.7522
2018-07-31,8.7856
2018-08-01,8.8033
2018-08-02,8.8729
2018-08-03,8.9009
2018-08-06,8.9208
2018-08-07,8.9106
2018-08-08,8.9601
2018-08-09,8.9786
2018-08-10,9.1367
2018-08-13,9.1325
2018-08-14,9.1308
2018-08-15,9.2228
2018-08-16,9.1874
2018-08-17,9.1726
2018-08-20,9.1778
2018-08-21,9.1198
2018-08-22,9.0668
2018-08-23,9.1208
2018-08-24,9.1138
2018-08-27,9.0953
2018-08-28,9.1154
2018-08-29,9.1518
2018-08-30,9.1388
2018-08-31,9.1566
2018-09-03,.
2018-09-04,9.1118
2018-09-05,9.0702
2018-09-06,9.0697
2018-09-07,9.0813
2018-09-10,9.0357
2018-09-11,9.0354
2018-09-12,9.0653
2018-09-13,8.988
2018-09-14,9.0299
2018-09-17,8.9141
2018-09-18,8.8993
2018-09-19,8.868
2018-09-20,8.7931
2018-09-21,8.7938
2018-09-24,8.7953
2018-09-25,8.7939
2018-09-26,8.8082
2018-09-27,8.8202
2018-09-28,8.878
2018-10-01,8.9488
2018-10-02,8.9855
2018-10-03,9.029
2018-10-04,9.0479
2018-10-05,9.0857
2018-10-08,.
2018-10-09,9.115
2018-10-10,9.0955
2018-10-11,9.0146
2018-10-12,8.9654
2018-10-15,8.9405
2018-10-16,8.886
2018-10-17,8.949
2018-10-18,9.0182
2018-10-19,8.9864
2018-10-22,8.9967
2018-10-23,9.035
2018-10-24,9.0959
2018-10-25,9.1089
2018-10-26,9.1256
2018-10-29,9.1278
2018-10-30,9.1567
2018-10-31,9.1462
2018-11-01,9.1462
2018-11-02,9.0777
2018-11-05,9.0722
2018-11-06,9.0716
2018-11-07,9.0028
2018-11-08,8.9832
2018-11-09,9.0716
2018-11-12,.
2018-11-13,9.1207
2018-11-14,9.0863
2018-11-15,9.0535
2018-11-16,9.0151
2018-11-19,9.0025
2018-11-20,9.0638
2018-11-21,9.0278
2018-11-22,.
2018-11-23,9.0909
2018-11-26,9.0929
2018-11-27,9.1149
2018-11-28,9.1007
2018-11-29,9.0599
2018-11-30,9.0982
2018-12-03,9.0234
2018-12-04,9.0086
2018-12-05,.
2018-12-06,9.0037
2018-12-07,9.0318
2018-12-10,9.0804
2018-12-11,9.0819
2018-12-12,9.0916
2018-12-13,9.054
2018-12-14,9.0758
2018-12-17,9.0447
2018-12-18,9.0711
2018-12-19,9.0572
2018-12-20,8.9922
2018-12-21,9.0227
2018-12-24,.
2018-12-25,.
2018-12-26,9.0704
2018-12-27,9.0101
2018-12-28,8.9595
2018-12-31,8.8654
2019-01-01,.
2019-01-02,8.9931
2019-01-03,9.0004
2019-01-04,8.9488
2019-01-07,8.9013
2019-01-08,8.9281
2019-01-09,8.8836
2019-01-10,8.8829
2019-01-11,8.9305
2019-01-14,.
2019-01-15,8.9763
2019-01-16,8.9846
2019-01-17,9.027
2019-01-18,9.0187
2019-01-21,.
2019-01-22,9.0263
2019-01-23,9.0118
2019-01-24,9.0729
2019-01-25,9.0518
2019-01-28,9.0527
2019-01-29,9.0726
2019-01-30,9.0908
2019-01-31,9.0465
2019-02-01,9.0384
2019-02-04,9.0968
2019-02-05,9.1098
2019-02-06,9.1721
2019-02-07,9.238
2019-02-08,9.265
2019-02-11,9.3008
2019-02-12,9.2598
2019-02-13,9.2425
2019-02-14,9.3032
2019-02-15,9.2867
2019-02-18,.
2019-02-19,9.3256
2019-02-20,.
2019-02-21,9.3519
2019-02-22,9.351
2019-02-25,9.3218
2019-02-26,9.3018
2019-02-27,9.2671
2019-02-28,9.2341
2019-03-01,9.2607
2019-03-04,9.3444
2019-03-05,9.3244
2019-03-06,9.288
2019-03-07,9.4392
2019-03-08,9.4369
2019-03-11,9.4168
2019-03-12,9.3647
2019-03-13,9.3031
2019-03-14,9.3143
2019-03-15,9.2399
2019-03-18,9.2351
2019-03-19,9.202
2019-03-20,9.1839
2019-03-21,9.1783
2019-03-22,9.2947
2019-03-25,9.2282
2019-03-26,9.232
2019-03-27,9.2772
2019-03-28,9.2962
2019-03-29,9.2949
2019-04-01,9.2821
2019-04-02,9.3349
2019-04-03,9.2636
2019-04-04,9.2768
2019-04-05,9.2875
2019-04-08,9.2523
2019-04-09,9.2437
2019-04-10,9.2637
2019-04-11,9.2745
2019-04-12,9.2636
2019-04-15,9.2573
2019-04-16,9.2445
2019-04-17,9.245
2019-04-18,9.3007
2019-04-19,9.3027
2019-04-22,9.3024
2019-04-23,9.3665
2019-04-24,9.3982
2019-04-25,9.5287
2019-04-26,9.4979
2019-04-29,9.5242
2019-04-30,9.5041
2019-05-01,9.4968
2019-05-02,9.5663
2019-05-03,9.5483
2019-05-06,9.5618
2019-05-07,9.5996
2019-05-08,9.5894
2019-05-09,9.6466
2019-05-10,9.6173
2019-05-13,9.6251
2019-05-14,9.626
2019-05-15,9.6003
2019-05-16,9.6018
2019-05-17,9.6408
2019-05-20,9.6552
2019-05-21,9.66
2019-05-22,9.6331
2019-05-23,9.624
2019-05-24,9.5539
2019-05-27,.
2019-05-28,9.5673
2019-05-29,9.5692
2019-05-30,9.5312
2019-05-31,9.513
2019-06-03,9.4729
2019-06-04,9.4561
2019-06-05,9.4394
2019-06-06,9.4418
2019-06-07,9.4001
2019-06-10,9.4173
2019-06-11,9.4424
2019-06-12,9.4516
2019-06-13,9.4878
2019-06-14,9.4858
2019-06-17,9.4705
2019-06-18,9.5197
2019-06-19,9.5197
2019-06-20,9.4176
2019-06-21,9.3861
2019-06-24,9.2946
2019-06-25,9.2585
2019-06-26,9.2506
2019-06-27,9.2713
2019-06-28,9.2869
2019-07-01,9.3364
2019-07-02,9.3219
2019-07-03,9.3155
2019-07-04,.
2019-07-05,9.4413
2019-07-08,9.4618
2019-07-09,9.4701
2019-07-10,9.4105
2019-07-11,9.3845
2019-07-12,9.3763
2019-07-15,9.3568
2019-07-16,9.3801
2019-07-17,9.3537
2019-07-18,9.351
2019-07-19,9.3764
2019-07-22,9.4079
2019-07-23,9.4649
2019-07-24,9.4284
2019-07-25,9.439
2019-07-26,9.4974
2019-07-29,9.4853
2019-07-30,9.5678
2019-07-31,9.5929
2019-08-01,9.6492
2019-08-02,9.6397
2019-08-05,9.6109
2019-08-06,9.588
2019-08-07,9.6311
2019-08-08,9.5777
2019-08-09,9.5384
2019-08-12,9.5709
2019-08-13,9.5513
2019-08-14,9.6326
2019-08-15,9.6393
2019-08-16,9.6643
2019-08-19,9.6668
2019-08-20,9.7057
2019-08-21,9.6202
2019-08-22,9.6641
2019-08-23,9.6278
2019-08-26,9.6712
2019-08-27,9.6623
2019-08-28,9.719
2019-08-29,9.7695
2019-08-30,9.8277
2019-09-02,.
2019-09-03,9.8378
2019-09-04,9.7519
2019-09-05,9.6796
2019-09-06,9.6179
2019-09-09,9.6489
2019-09-10,9.6885
2019-09-11,9.6871
2019-09-12,9.6312
2019-09-13,9.6095
2019-09-16,9.6649
2019-09-17,9.6711
2019-09-18,9.6955
2019-09-19,9.7018
2019-09-20,9.7313
2019-09-23,9.7217
2019-09-24,9.6905
2019-09-25,9.7538
2019-09-26,9.757
2019-09-27,9.8006
2019-09-30,9.8307
2019-10-01,9.8791
2019-10-02,9.8791
2019-10-03,9.8375
2019-10-04,9.8512
2019-10-07,9.8999
2019-10-08,9.9471
2019-10-09,9.9576
2019-10-10,9.8406
2019-10-11,9.8406
2019-10-14,.
2019-10-15,9.7916
2019-10-16,9.7807
2019-10-17,9.7088
2019-10-18,9.6665
2019-10-21,9.629
2019-10-22,9.6328
2019-10-23,9.6592
2019-10-24,9.6481
2019-10-25,9.6901
2019-10-28,9.7045
2019-10-29,9.7176
2019-10-30,9.6903
2019-10-31,9.6334
2019-11-01,9.5639
2019-11-04,9.603
2019-11-05,9.6698
2019-11-06,9.6179
2019-11-07,9.6369
2019-11-08,9.7095
2019-11-11,.
2019-11-12,9.71
2019-11-13,9.7303
2019-11-14,9.6964
2019-11-15,9.6467
2019-11-18,9.6139
2019-11-19,9.6399
2019-11-20,9.6334
2019-11-21,9.6344
2019-11-22,9.6235
2019-11-25,9.6468
2019-11-26,9.5976
2019-11-27,9.5794
2019-11-28,.
2019-11-29,9.57
2019-12-02,9.5384
2019-12-03,9.5254
2019-12-04,9.5217
2019-12-05,9.4811
2019-12-06,9.4929
2019-12-09,9.5292
2019-12-10,9.4971
2019-12-11,9.4401
2019-12-12,9.406
2019-12-13,9.4002
2019-12-16,9.3699
2019-12-17,9.3754
2019-12-18,9.4203
2019-12-19,9.4211
2019-12-20,9.4111
2019-12-23,9.4295
2019-12-24,9.4133
2019-12-25,.
2019-12-26,9.4108
2019-12-27,9.3405
2019-12-30,9.3145
2019-12-31,9.3425
2020-01-01,.
2020-01-02,9.3689
2020-01-03,9.3844
2020-01-06,9.4132
2020-01-07,9.4504
2020-01-08,9.4514
2020-01-09,9.4877
2020-01-10,9.5037
2020-01-13,9.4679
2020-01-14,9.4548
2020-01-15,9.4441
2020-01-16,9.4876
2020-01-17,9.5141
2020-01-20,.
2020-01-21,9.5099
2020-01-22,9.5151
2020-01-23,9.5506
2020-01-24,9.565
2020-01-27,9.6207
2020-01-28,9.6213
2020-01-29,9.6224
2020-01-30,9.6387
2020-01-31,9.6353
2020-02-03,9.6541
2020-02-04,9.5939
2020-02-05,9.5951
2020-02-06,9.6282
2020-02-07,9.6493
2020-02-10,9.6648
2020-02-11,9.6335
2020-02-12,9.6235
2020-02-13,9.6758
2020-02-14,9.7176
2020-02-17,.
2020-02-18,9.7715
2020-02-19,9.8041
2020-02-20,9.8168
2020-02-21,9.7269
2020-02-24,9.7277
2020-02-25,9.7283
2020-02-26,9.7263
2020-02-27,9.6568
2020-02-28,9.6802
2020-03-02,9.4936
2020-03-03,9.4301
2020-03-04,9.5
2020-03-05,9.4508
2020-03-06,9.3651
2020-03-09,9.4147
2020-03-10,9.5002
2020-03-11,9.4951
2020-03-12,9.8319
2020-03-13,9.8113
2020-03-16,9.8405
2020-03-17,9.9453
2020-03-18,10.2426
2020-03-19,10.3827
2020-03-20,10.3349
2020-03-23,10.3085
2020-03-24,10.1627
2020-03-25,10.1783
2020-03-26,9.9501
2020-03-27,9.9481
2020-03-30,10.0596
2020-03-31,9.9145
2020-04-01,10.0468
2020-04-02,10.1075
2020-04-03,10.1865
2020-04-06,10.1237
2020-04-07,10.0318
2020-04-08,10.057
2020-04-09,9.9551
2020-04-10,9.9204
2020-04-13,9.9931
2020-04-14,9.9606
2020-04-15,10.0391
2020-04-16,10.0384
2020-04-17,9.9801
2020-04-20,10.0102
2020-04-21,10.105
2020-04-22,10.0949
2020-04-23,10.0467
2020-04-24,10.0732
2020-04-27,10.0473
2020-04-28,9.8868
2020-04-29,9.8824
2020-04-30,9.7751
2020-05-01,9.8316
2020-05-04,9.8856
2020-05-05,9.8296
2020-05-06,9.8486
2020-05-07,9.8128
2020-05-08,9.759
2020-05-11,9.8649
2020-05-12,9.7394
2020-05-13,9.7939
2020-05-14,9.8438
2020-05-15,9.866
2020-05-18,9.7192
2020-05-19,9.6594
2020-05-20,9.5831
2020-05-21,9.6318
2020-05-22,9.6838
2020-05-25,.
2020-05-26,9.6426
2020-05-27,9.6477
2020-05-28,9.504
2020-05-29,9.4248
2020-06-01,9.386
2020-06-02,9.3538
2020-06-03,9.26
2020-06-04,9.196
2020-06-05,9.1806
2020-06-08,9.2138
2020-06-09,9.1774
2020-06-10,9.2273
2020-06-11,9.2524
2020-06-12,9.3322
2020-06-15,9.3404
2020-06-16,9.3804
2020-06-17,9.3589
2020-06-18,9.4211
2020-06-19,9.4542
2020-06-22,9.3703
2020-06-23,9.2806
2020-06-24,9.3315
2020-06-25,9.3234
2020-06-26,9.3582
2020-06-29,9.3254
2020-06-30,9.3071
2020-07-01,9.29
2020-07-02,9.3226
2020-07-03,.
2020-07-06,9.2691
2020-07-07,9.2255
2020-07-08,9.1916
2020-07-09,9.2164
2020-07-10,9.1764
2020-07-13,9.1381
2020-07-14,9.0986
2020-07-15,9.0732
2020-07-16,9.0348
2020-07-17,9.0241
2020-07-20,8.9752
2020-07-21,8.9005
2020-07-22,8.8498
2020-07-23,8.8326
2020-07-24,8.8533
2020-07-27,8.7379
2020-07-28,8.7536
2020-07-29,8.7534
2020-07-30,8.7473
2020-07-31,8.7487
2020-08-03,8.7591
2020-08-04,8.7452
2020-08-05,8.6532
2020-08-06,8.6973
2020-08-07,8.7518
2020-08-10,8.7419
2020-08-11,8.7392
2020-08-12,8.6888
2020-08-13,8.6839
2020-08-14,8.6984
2020-08-17,8.6918
2020-08-18,8.6481
2020-08-19,8.6574
2020-08-20,8.706
2020-08-21,8.7988
2020-08-24,8.7819
2020-08-25,8.7721
2020-08-26,8.7389
2020-08-27,8.7099
2020-08-28,8.627
2020-08-31,8.6249
2020-09-01,8.6717
2020-09-02,8.731
2020-09-03,8.7494
2020-09-04,8.7642
2020-09-07,.
2020-09-08,8.8122
2020-09-09,8.7628
2020-09-10,8.7364
2020-09-11,8.7848
2020-09-14,8.7657
2020-09-15,8.7882
2020-09-16,8.7894
2020-09-17,8.807
2020-09-18,8.7539
2020-09-21,8.8829
2020-09-22,8.9081
2020-09-23,8.981
2020-09-24,9.1146
2020-09-25,9.1347
2020-09-28,9.0615
2020-09-29,9.0009
2020-09-30,8.9627
2020-10-01,8.9197
2020-10-02,8.9317
2020-10-05,8.8936
2020-10-06,8.9171
2020-10-07,8.8934
2020-10-08,8.872
2020-10-09,8.7918
2020-10-12,.
2020-10-13,8.8146
2020-10-14,8.823
2020-10-15,8.8685
2020-10-16,8.837
2020-10-19,8.8054
2020-10-20,8.747
2020-10-21,8.7195
2020-10-22,8.7794
2020-10-23,8.7688
2020-10-26,8.7517
2020-10-27,8.7022
2020-10-28,8.8458
2020-10-29,8.9427
2020-10-30,8.9009
2020-11-02,8.9179
2020-11-03,8.8377
2020-11-04,8.7718
2020-11-05,8.7167
2020-11-06,8.6339
2020-11-09,8.6335
2020-11-10,8.6152
2020-11-11,.
2020-11-12,8.6229
2020-11-13,8.6947
2020-11-16,8.6326
2020-11-17,8.6281
2020-11-18,8.5813
2020-11-19,8.6288
2020-11-20,8.6171
2020-11-23,8.6496
2020-11-24,8.5678
2020-11-25,8.5169
2020-11-26,.
2020-11-27,.
2020-11-30,8.5576
2020-12-01,8.5082
2020-12-02,8.4986
2020-12-03,8.4415
2020-12-04,8.4494
2020-12-07,8.3864
2020-12-08,8.472
2020-12-09,8.4914
2020-12-10,8.4499
2020-12-11,8.4717
2020-12-14,8.4133
2020-12-15,8.3759
2020-12-16,8.3645
2020-12-17,8.2689
2020-12-18,8.2786
2020-12-21,8.2576
2020-12-22,8.3303
2020-12-23,8.2841
2020-12-24,.
2020-12-25,.
2020-12-28,8.2854
2020-12-29,8.1906
2020-12-30,8.1972
2020-12-31,8.2095
2021-01-01,.
2021-01-04,8.2486
2021-01-05,8.1856
2021-01-06,8.1855
2021-01-07,8.1992
2021-01-08,8.2085
2021-01-11,8.281
2021-01-12,8.2864
2021-01-13,8.3373
2021-01-14,8.309
2021-01-15,8.3715
2021-01-18,.
2021-01-19,8.348
2021-01-20,.
2021-01-21,8.2948
2021-01-22,8.282
2021-01-25,8.3046
2021-01-26,8.3025
2021-01-27,8.3511
2021-01-28,8.3301
2021-01-29,8.3357
2021-02-01,8.4259
2021-02-02,8.4232
2021-02-03,8.408
2021-02-04,8.4602
2021-02-05,8.3861
2021-02-08,8.3896
2021-02-09,8.3405
2021-02-10,8.309
2021-02-11,8.3262
2021-02-12,8.3019
2021-02-15,.
2021-02-16,8.295
2021-02-17,8.3348
2021-02-18,8.3274
2021-02-19,8.2666
2021-02-22,8.2673
2021-02-23,8.2972
2021-02-24,8.3028
2021-02-25,8.2474
2021-02-26,8.4211
2021-03-01,8.4358
2021-03-02,8.3871
2021-03-03,8.4011
2021-03-04,8.4245
2021-03-05,8.5366
2021-03-08,8.5807
2021-03-09,8.5173
2021-03-10,8.5066
2021-03-11,8.4631
2021-03-12,8.4881
2021-03-15,8.5302
2021-03-16,8.5204
2021-03-17,8.5154
2021-03-18,8.5132
2021-03-19,8.5439
2021-03-22,8.5103
2021-03-23,8.5658
2021-03-24,8.5932
2021-03-25,8.6668
2021-03-26,8.6451
2021-03-29,8.6905
2021-03-30,8.7375
2021-03-31,8.7185
2021-04-01,8.7117
2021-04-02,8.7282
2021-04-05,8.7018
2021-04-06,8.6374
2021-04-07,8.6088
2021-04-08,8.5581
2021-04-09,8.5399
2021-04-12,8.5795
2021-04-13,8.5271
2021-04-14,8.4549
2021-04-15,8.4573
2021-04-16,8.4425
2021-04-19,8.4088
2021-04-20,8.4245
2021-04-21,8.4138
2021-04-22,8.4347
2021-04-23,8.403
2021-04-26,8.3818
2021-04-27,8.3775
2021-04-28,8.3651
2021-04-29,8.3793
2021-04-30,8.4503
2021-05-03,8.4229
2021-05-04,8.4835
2021-05-05,8.4894
2021-05-06,8.4392
2021-05-07,8.3142
2021-05-10,8.3094
2021-05-11,8.3055
2021-05-12,8.4164
2021-05-13,8.4165
2021-05-14,8.3399
2021-05-17,8.3312
2021-05-18,8.2972
2021-05-19,8.325
2021-05-20,8.2983
2021-05-21,8.3251
2021-05-24,8.3226
2021-05-25,8.2798
2021-05-26,8.3117
2021-05-27,8.2918
2021-05-28,8.3019
2021-05-31,.
2021-06-01,8.2624
2021-06-02,8.2665
2021-06-03,8.3381
2021-06-04,8.2659
2021-06-07,8.2576
2021-06-08,8.2632
2021-06-09,8.2594
2021-06-10,8.2494
2021-06-11,8.3263
2021-06-14,8.3174
2021-06-15,8.3387
2021-06-16,8.3577
2021-06-17,8.5405
2021-06-18,8.6193
2021-06-21,8.5387
2021-06-22,8.504
2021-06-23,8.4787
2021-06-24,8.4698
2021-06-25,8.4826
2021-06-28,8.5067
2021-06-29,8.5217
2021-06-30,8.5609
2021-07-01,8.5749
2021-07-02,8.5561
